T	AX	AY	AZ	HX	HY	HZ	MX	MY	MZ	Temp	Move
88.04798	-2.1212628	-0.019153614	-9.277532	-0.041012682	0.033289514	-0.02956109	33.0	-15.000001	-363.0	26.849583	none
88.05016	-2.1883004	0.031124622	-9.299079	-0.04234426	0.022104237	-0.02609898	33.0	-15.000001	-363.0	26.867554	none
88.052345	-2.2002714	-0.0047884034	-9.339781	-0.042876896	0.01784318	-0.02609898	33.0	-15.000001	-363.0	26.879534	none
88.054535	-2.1643584	-0.05267244	-9.313444	-0.0396811	0.0127831735	-0.022104237	37.800003	-29.400002	-365.40002	26.82562	none
88.05672	-2.1691468	0.02633622	-9.339781	-0.041545313	0.007456851	-0.016511599	37.800003	-29.400002	-365.40002	26.873543	none
88.05889	-2.219425	0.016759412	-9.272743	-0.037550572	0.007456851	-0.0127831735	37.800003	-29.400002	-365.40002	26.873543	none
88.06107	-2.171541	0.009576807	-9.272743	-0.03701794	0.007190535	-0.013315806	37.800003	-29.400002	-365.40002	26.89451	none
88.06326	-2.2218192	0.0023942017	-9.272743	-0.035952676	-2.663161E-4	-0.0055926386	30.6	-15.000001	-364.2	26.822626	none
88.065445	-2.1452048	0.0023942017	-9.260772	-0.031158986	0.002130529	-0.004527374	30.6	-15.000001	-364.2	26.885525	none
88.06763	-2.1906946	0.035913024	-9.272743	-0.03009372	0.0013315806	-0.0015978967	30.6	-15.000001	-364.2	26.867554	none
88.0698	-2.2122424	-0.011971008	-9.251195	-0.025832662	0.0031957934	-5.326322E-4	30.6	-15.000001	-364.2	26.867554	none
88.07198	-2.1739352	-0.04070143	-9.248801	-0.022903185	0.0063915867	0.0013315806	30.6	-15.000001	-364.2	26.86456	none
88.074165	-2.1787236	-0.035913024	-9.232041	-0.017576864	0.008522116	0.004527374	35.4	-18.6	-360.6	26.870548	none
88.076355	-2.1308396	-0.033518825	-9.239224	-0.016245283	0.015180019	0.0077231675	35.4	-18.6	-360.6	26.870548	none
88.07854	-2.171541	-0.033518825	-9.188946	-0.0127831735	0.02263687	0.006657903	35.4	-18.6	-360.6	26.81963	none
88.08071	-2.15957	0.0047884034	-9.232041	-0.010120012	0.030360037	0.007190535	35.4	-18.6	-360.6	26.8376	none
88.0829	-2.147599	-0.02873042	-9.193734	-0.007989483	0.03781689	0.0061252704	31.2	-15.6	-366.0	26.918472	none
88.08508	-2.147599	0.02633622	-9.167398	-0.006924219	0.057257965	0.009853696	31.2	-15.6	-366.0	26.867554	none
88.087265	-2.1619642	0.0047884034	-9.246407	-0.0029294773	0.06391586	0.008788432	31.2	-15.6	-366.0	26.828617	none
88.08945	-2.1691468	0.02873042	-9.246407	-7.9894834E-4	0.076166406	0.00958738	31.2	-15.6	-366.0	26.8376	none
88.09162	-2.1404164	0.047884032	-9.284714	0.0053263223	0.08495484	0.0127831735	31.2	-15.6	-366.0	26.846588	none
88.0938	-2.1643584	0.06703765	-9.308656	0.0018642128	0.09534117	0.01438107	33.600002	-18.0	-367.2	26.843592	none
88.09599	-2.1164744	0.093373865	-9.258378	0.0026631611	0.11345066	0.0127831735	33.600002	-18.0	-367.2	26.852577	none
88.098175	-2.1404164	0.12928689	-9.186552	0.004261058	0.12357068	0.01784318	33.600002	-18.0	-367.2	26.891514	none
88.100365	-2.1284454	0.12689269	-9.222465	0.0018642128	0.12650016	0.017044231	33.600002	-18.0	-367.2	26.873543	none
88.10253	-2.15957	0.12928689	-9.320627	0.0010652645	0.12516858	0.014647386	36.600002	-10.200001	-369.0	26.89451	none
88.10472	-2.1452048	0.16998832	-9.248801	0.0015978967	0.12516858	0.017576864	36.600002	-10.200001	-369.0	26.858568	none
88.1069	-2.1547816	0.12449849	-9.296685	-0.0031957934	0.12436963	0.01784318	36.600002	-10.200001	-369.0	26.89451	none
88.109085	-2.1021092	0.1364695	-9.246407	-0.010120012	0.12357068	0.020506341	36.600002	-10.200001	-369.0	26.870548	none
88.11127	-2.135628	0.093373865	-9.31105	-0.0055926386	0.11611383	0.021837922	36.600002	-10.200001	-369.0	26.885525	none
88.11346	-2.1092918	0.10534488	-9.385271	-0.008522116	0.10759171	0.025033714	34.2	-18.6	-366.6	26.86456	none
88.11563	-2.1164744	0.12928689	-9.411607	-0.011185277	0.09614012	0.02956109	34.2	-18.6	-366.6	26.89451	none
88.11781	-2.0278888	0.17238252	-9.409213	-0.01304949	0.07749799	0.031158986	34.2	-18.6	-366.6	26.870548	none
88.119995	-2.042254	0.17717093	-9.437943	-0.017044231	0.0628506	0.036218993	34.2	-18.6	-366.6	26.804655	none
88.12218	-2.1021092	0.21787235	-9.437943	-0.018375812	0.044208474	0.03195793	33.600002	-12.0	-361.2	26.82562	none
88.12437	-2.066196	0.33518824	-9.385271	-0.018109497	0.025300032	0.03195793	33.600002	-12.0	-361.2	26.879534	none
88.12654	-2.0614076	0.31603462	-9.404425	-0.01784318	0.011984225	0.037284255	33.600002	-12.0	-361.2	26.870548	none
88.12872	-2.0829554	0.30166942	-9.349358	-0.017310547	0.0	0.03914847	33.600002	-12.0	-361.2	26.86456	none
88.130905	-2.0925324	0.31124622	-9.349358	-0.020240024	-0.016245283	0.03914847	33.600002	-12.0	-361.2	26.831612	none
88.133095	-2.0350714	0.30406362	-9.356541	-0.023435818	-0.02263687	0.037284255	33.0	-18.6	-361.80002	26.86456	none
88.13528	-2.0805612	0.2657564	-9.3421755	-0.024501082	-0.027963191	0.03701794	33.0	-18.6	-361.80002	26.88253	none
88.13745	-2.0278888	0.23223756	-9.28232	-0.030626353	-0.033289514	0.036485307	33.0	-18.6	-361.80002	26.912481	none
88.13963	-2.042254	0.24181437	-9.270349	-0.028229509	-0.03914847	0.034088463	33.0	-18.6	-361.80002	26.939438	none
88.14182	-2.018312	0.24899697	-9.196129	-0.03009372	-0.043409526	0.03169162	33.0	-18.6	-361.80002	26.858568	none
88.144005	-1.9991584	0.24899697	-9.239224	-0.035153728	-0.042876896	0.03009372	37.800003	-13.8	-367.80002	26.855572	none
88.14619	-2.0015526	0.260968	-9.244013	-0.039414786	-0.041279	0.030626353	37.800003	-13.8	-367.80002	26.8376	none
88.14836	-2.018312	0.25617957	-9.220071	-0.044208474	-0.036751624	0.026365295	37.800003	-13.8	-367.80002	26.930452	none
88.15055	-1.9967642	0.24899697	-9.23683	-0.04580637	-0.041279	0.025566347	37.800003	-13.8	-367.80002	26.843592	none
88.15273	-1.9800048	0.2681506	-9.239224	-0.049002163	-0.03834952	0.02876214	30.6	-19.800001	-363.0	26.8376	none
88.154915	-1.9632454	0.24181437	-9.275137	-0.05486112	-0.032756884	0.027164243	30.6	-19.800001	-363.0	26.840597	none
88.1571	-1.958457	0.272939	-9.193734	-0.054328486	-0.028229509	0.026631612	30.6	-19.800001	-363.0	26.822626	none
88.15927	-1.9967642	0.25857377	-9.186552	-0.05832323	-0.022903185	0.025566347	30.6	-19.800001	-363.0	26.846588	none
88.16146	-1.9967642	0.2705448	-9.102755	-0.05832323	-0.015180019	0.021038974	30.6	-19.800001	-363.0	26.867554	none
88.16364	-1.9991584	0.2777274	-9.188946	-0.063116916	-0.007456851	0.019441076	36.0	-16.800001	-361.2	26.840597	none
88.165825	-2.0039468	0.2825158	-9.217676	-0.066046394	-0.0063915867	0.016245283	36.0	-16.800001	-361.2	26.822626	none
88.16801	-2.0135236	0.19153613	-9.169792	-0.06098639	-0.0055926386	0.014114754	36.0	-16.800001	-361.2	26.924461	none
88.1702	-2.0015526	0.1316811	-9.217676	-0.058056913	-0.0013315806	0.011984225	36.0	-16.800001	-361.2	26.852577	none
88.17237	-2.0231004	0.18435353	-9.188946	-0.05539375	0.0037284256	0.011185277	37.2	-19.2	-366.0	26.879534	none
88.17455	-2.0231004	0.16519992	-9.19134	-0.051665325	0.0063915867	0.002130529	37.2	-19.2	-366.0	26.843592	none
88.176735	-2.0087352	0.18674773	-9.227253	-0.047404267	0.012250541	0.0018642128	37.2	-19.2	-366.0	26.789679	none
88.178925	-1.9967642	0.1604115	-9.239224	-0.046339005	0.018375812	-0.00479369	37.2	-19.2	-366.0	26.816635	none
88.18111	-1.9919758	0.1436521	-9.208099	-0.042077947	0.02130529	-0.009321064	37.2	-19.2	-366.0	26.8376	none
88.18328	-1.99437	0.15801731	-9.23683	-0.035153728	0.01917476	-0.012516857	35.4	-19.800001	-369.0	26.867554	none
88.18546	-2.0111294	0.16280572	-9.205706	-0.031158986	0.02876214	-0.016245283	35.4	-19.800001	-369.0	26.88852	none
88.187645	-2.0159178	0.17956513	-9.169792	-0.02396845	0.025832662	-0.02130529	35.4	-19.800001	-369.0	26.873543	none
88.18983	-2.0135236	0.17956513	-9.165004	-0.021038974	0.025300032	-0.023702133	35.4	-19.800001	-369.0	26.870548	none
88.19202	-2.066196	0.22744916	-9.222465	-0.017310547	0.028495824	-0.025300032	29.400002	-18.6	-359.40002	26.82562	none
88.19419	-2.018312	0.15801731	-9.26556	-0.015446335	0.029827405	-0.024501082	29.400002	-18.6	-359.40002	26.86456	none
88.19638	-1.9871874	0.21308395	-9.205706	-0.009853696	0.032756884	-0.0314253	29.400002	-18.6	-359.40002	26.873543	none
88.198555	-2.0398598	0.18195933	-9.19134	-0.007190535	0.037284255	-0.030626353	29.400002	-18.6	-359.40002	26.855572	none
88.200745	-2.0231004	0.19632454	-9.14585	-0.0034621095	0.039414786	-0.031158986	29.400002	-18.6	-359.40002	26.897505	none
88.20293	-2.0614076	0.20829555	-9.143456	-0.0026631611	0.040746365	-0.033289514	30.000002	-25.2	-356.40002	26.86456	none
88.2051	-2.0566192	0.19871874	-9.064447	-0.0013315806	0.04234426	-0.032756884	30.000002	-25.2	-356.40002	26.852577	none
88.20729	-2.0518308	0.1364695	-9.090784	-0.0010652645	0.03781689	-0.033289514	30.000002	-25.2	-356.40002	26.891514	none
88.20947	-2.042254	0.1364695	-9.064447	-0.0010652645	0.042077947	-0.03914847	30.000002	-25.2	-356.40002	26.86456	none
88.211655	-2.0901382	0.12689269	-9.066842	-0.0037284256	0.04527374	-0.040480047	25.800001	-17.400002	-361.80002	26.870548	none
88.21384	-2.1068976	0.10295067	-9.138668	-0.0039947415	0.049002163	-0.037284255	25.800001	-17.400002	-361.80002	26.89451	none
88.21601	-2.1380222	0.11252748	-9.143456	0.0029294773	0.05006743	-0.03781689	25.800001	-17.400002	-361.80002	26.861563	none
88.21819	-2.1571758	0.1436521	-9.193734	0.0010652645	0.054062173	-0.03914847	25.800001	-17.400002	-361.80002	26.843592	none
88.22038	-2.1859062	0.17477672	-9.19134	0.006924219	0.05912218	-0.036485307	25.800001	-17.400002	-361.80002	26.897505	none
88.222565	-2.2242134	0.16280572	-9.169792	0.004527374	0.06018744	-0.036751624	33.0	-18.6	-372.6	26.855572	none
88.22475	-2.1739352	0.16519992	-9.210494	0.006924219	0.0644485	-0.03914847	33.0	-18.6	-372.6	26.88253	none
88.22692	-2.1667526	0.11252748	-9.143456	0.007190535	0.06338324	-0.038083203	33.0	-18.6	-372.6	26.891514	none
88.22911	-2.171541	0.14604631	-9.150639	0.012516857	0.068176925	-0.03195793	33.0	-18.6	-372.6	26.867554	none
88.23129	-2.1404164	0.09816227	-9.19134	0.015180019	0.07137272	-0.027963191	33.0	-18.6	-372.6	26.873543	none
88.233475	-2.1404164	0.09816227	-9.102755	0.015180019	0.06950851	-0.025832662	33.0	-16.2	-364.2	26.858568	none
88.23566	-2.1068976	0.035913024	-9.064447	0.017576864	0.06950851	-0.01917476	33.0	-16.2	-364.2	26.89451	none
88.23785	-2.1021092	0.04070143	-9.004593	0.022104237	0.06684534	-0.01571265	33.0	-16.2	-364.2	26.867554	none
88.24002	-2.1212628	-0.007182605	-9.074024	0.01784318	0.06551377	-0.010652645	33.0	-16.2	-364.2	26.792675	none
88.2422	-2.0733786	0.0023942017	-9.062054	0.028229509	0.0644485	-0.004527374	35.4	-15.000001	-361.80002	26.870548	none
88.244385	-2.0685902	-0.031124622	-9.141062	0.029827405	0.058589544	-0.0013315806	35.4	-15.000001	-361.80002	26.879534	none
88.24657	-2.1045034	0.021547815	-9.155427	0.033822145	0.057790596	0.004261058	35.4	-15.000001	-361.80002	26.891514	none
88.24876	-2.0733786	0.031124622	-9.227253	0.039414786	0.054062173	0.004527374	35.4	-15.000001	-361.80002	26.873543	none
88.25093	-2.087744	0.02633622	-9.222465	0.047404267	0.050866377	0.005060006	35.4	-15.000001	-361.80002	26.891514	none
88.25311	-2.1284454	0.023942016	-9.323022	0.051931642	0.043409526	0.00958738	38.4	-16.800001	-360.0	26.861563	none
88.255295	-2.15957	0.05746084	-9.387665	0.059921127	0.040480047	0.010120012	38.4	-16.800001	-360.0	26.834606	none
88.257484	-2.15957	0.07182605	-9.425972	0.066312715	0.033023197	0.0077231675	38.4	-16.800001	-360.0	26.8376	none
88.25967	-2.1978772	0.045489833	-9.454702	0.06844324	0.0314253	0.008255799	38.4	-16.800001	-360.0	26.861563	none
88.26184	-2.2218192	0.09816227	-9.346964	0.07403588	0.024501082	0.010386328	31.800001	-24.6	-370.2	26.858568	none
88.26402	-2.2050598	0.074220255	-9.428367	0.08042747	0.018908445	0.006924219	31.800001	-24.6	-370.2	26.891514	none
88.26621	-2.243367	0.05267244	-9.437943	0.08149273	0.013848438	0.0055926386	31.800001	-24.6	-370.2	26.852577	none
88.268394	-2.2218192	0.074220255	-9.445126	0.082025364	0.0055926386	0.007190535	31.800001	-24.6	-370.2	26.831612	none
88.27058	-2.1859062	0.023942016	-9.466674	0.08149273	-0.0029294773	0.0063915867	31.800001	-24.6	-370.2	26.831612	none
88.27275	-2.1547816	0.0023942017	-9.457097	0.07643273	-0.0127831735	0.011185277	36.600002	-16.2	-363.0	26.816635	none
88.27494	-2.147599	0.011971008	-9.552865	0.06977482	-0.014913702	0.010652645	36.600002	-16.2	-363.0	26.858568	none
88.27712	-2.1045034	0.016759412	-9.481039	0.06364955	-0.021571605	0.017310547	36.600002	-16.2	-363.0	26.89451	none
88.279305	-2.0949266	0.02633622	-9.449914	0.055127434	-0.025832662	0.020506341	36.600002	-16.2	-363.0	26.90649	none
88.28149	-2.0829554	0.007182605	-9.540894	0.04660532	-0.029827405	0.027963191	34.800003	-18.0	-361.2	26.86456	none
88.28366	-2.1188686	0.047884032	-9.540894	0.039414786	-0.035153728	0.037550572	34.800003	-18.0	-361.2	26.843592	none
88.28585	-2.0973208	-0.0047884034	-9.504981	0.027963191	-0.03488741	0.039414786	34.800003	-18.0	-361.2	26.816635	none
88.28803	-2.0853498	-0.016759412	-9.579201	0.010918961	-0.033822145	0.050866377	34.800003	-18.0	-361.2	26.846588	none
88.290215	-2.1308396	0.038307227	-9.5385	0.0026631611	-0.03834952	0.061519023	34.800003	-18.0	-361.2	26.861563	none
88.2924	-2.1092918	0.04309563	-9.576807	-0.009054748	-0.041012682	0.066046394	33.600002	-14.400001	-362.40002	26.88253	none
88.29457	-2.0757728	0.031124622	-9.526528	-0.021038974	-0.042077947	0.06897587	33.600002	-14.400001	-362.40002	26.858568	none
88.29676	-2.0733786	0.06703765	-9.507375	-0.029294772	-0.043675844	0.07190535	33.600002	-14.400001	-362.40002	26.867554	none
88.29894	-2.0638018	0.11252748	-9.512163	-0.045540057	-0.047404267	0.083090626	33.600002	-14.400001	-362.40002	26.87654	none
88.301125	-2.0518308	0.08619126	-9.519346	-0.053263225	-0.053263225	0.084155895	43.2	-44.4	-380.40002	26.879534	none
88.30331	-1.9871874	0.074220255	-9.507375	-0.05912218	-0.057790596	0.08655274	43.2	-44.4	-380.40002	26.879534	none
88.30548	-1.9177556	0.033518825	-9.44752	-0.06737798	-0.06018744	0.091080114	43.2	-44.4	-380.40002	26.88253	none
88.30767	-1.9488802	0.076614454	-9.454702	-0.072970614	-0.066312715	0.0892159	43.2	-44.4	-380.40002	26.909485	none
88.30985	-1.9369092	0.038307227	-9.449914	-0.0793622	-0.06524745	0.08841695	43.2	-44.4	-380.40002	26.89451	none
88.312035	-1.9560628	0.07182605	-9.471462	-0.08282431	-0.06498113	0.08628642	36.0	-18.0	-358.80002	26.900501	none
88.31422	-1.9033904	0.07182605	-9.464279	-0.08841695	-0.06791061	0.083889574	36.0	-18.0	-358.80002	26.831612	none
88.31641	-1.9201498	0.093373865	-9.464279	-0.091080114	-0.07137272	0.083090626	36.0	-18.0	-358.80002	26.87654	none
88.31858	-1.958457	0.107739076	-9.478644	-0.0892159	-0.07669904	0.07856325	36.0	-18.0	-358.80002	26.855572	none
88.32076	-1.8602947	0.1316811	-9.471462	-0.087884314	-0.0777643	0.07057377	36.0	-18.0	-358.80002	26.903496	none
88.322945	-1.8890251	0.11252748	-9.43076	-0.08735169	-0.08175905	0.06551377	34.800003	-20.400002	-358.80002	26.90649	none
88.325134	-1.8842367	0.16280572	-9.3733	-0.08894958	-0.08495484	0.061519023	34.800003	-20.400002	-358.80002	26.879534	none
88.32732	-1.8842367	0.19393034	-9.346964	-0.08575379	-0.090014845	0.057257965	34.800003	-20.400002	-358.80002	26.885525	none
88.32949	-1.8555063	0.1604115	-9.299079	-0.08335695	-0.092145376	0.0479369	34.800003	-20.400002	-358.80002	26.879534	none
88.33167	-1.8243817	0.15083471	-9.193734	-0.08016115	-0.10013486	0.03542004	33.600002	-20.400002	-362.40002	26.90649	none
88.333855	-1.8243817	0.14844051	-9.205706	-0.079095885	-0.101200126	0.027164243	33.600002	-20.400002	-362.40002	26.873543	none
88.336044	-1.8219875	0.14844051	-9.184157	-0.07749799	-0.10359697	0.018908445	33.600002	-20.400002	-362.40002	26.900501	none
88.33823	-1.7717092	0.088585466	-9.176975	-0.072970614	-0.10226539	0.012516857	33.600002	-20.400002	-362.40002	26.88253	none
88.3404	-1.8387469	0.062249243	-9.198523	-0.06791061	-0.09986854	0.004527374	33.600002	-20.400002	-362.40002	26.855572	none
88.34258	-1.7980455	0.08619126	-9.124303	-0.06578008	-0.09614012	-0.0034621095	46.2	-33.0	-375.0	26.855572	none
88.34477	-1.8195933	0.090979666	-9.155427	-0.061519023	-0.087884314	-0.008522116	46.2	-33.0	-375.0	26.909485	none
88.346954	-1.8076223	0.11971009	-9.13388	-0.055926383	-0.07829694	-0.015180019	46.2	-33.0	-375.0	26.921467	none
88.34914	-1.8243817	0.1412579	-9.148245	-0.050600063	-0.06791061	-0.021571605	46.2	-33.0	-375.0	26.897505	none
88.35131	-1.8291701	0.17717093	-9.129091	-0.043409526	-0.059388492	-0.022104237	34.2	-19.800001	-363.0	26.843592	none
88.3535	-1.8507179	0.14604631	-9.114726	-0.036218993	-0.048203215	-0.027696876	34.2	-19.800001	-363.0	26.846588	none
88.35568	-1.8962077	0.15562311	-9.100361	-0.03435478	-0.035952676	-0.03089267	34.2	-19.800001	-363.0	26.8376	none
88.357864	-1.9440918	0.19393034	-9.13388	-0.03089267	-0.019441076	-0.034621093	34.2	-19.800001	-363.0	26.846588	none
88.36005	-1.9560628	0.19153613	-9.13388	-0.030626353	-0.011185277	-0.036751624	34.2	-19.800001	-363.0	26.903496	none
88.362236	-2.006341	0.16998832	-9.052477	-0.02876214	-0.007989483	-0.036751624	30.6	-16.2	-363.0	26.897505	none
88.36441	-1.9967642	0.18914193	-8.992621	-0.028229509	-0.0015978967	-0.042077947	30.6	-16.2	-363.0	26.867554	none
88.36659	-2.0135236	0.1388637	-8.9758625	-0.02876214	0.0077231675	-0.038615838	30.6	-16.2	-363.0	26.903496	none
88.368774	-2.030283	0.11731588	-8.978256	-0.034088463	0.006924219	-0.03834952	30.6	-16.2	-363.0	26.870548	none
88.37096	-2.0039468	0.11971009	-8.961497	-0.034088463	0.006657903	-0.038083203	30.000002	-18.0	-366.0	26.879534	none
88.373146	-2.0231004	0.08140286	-8.880095	-0.03435478	0.011451593	-0.039414786	30.000002	-18.0	-366.0	26.921467	none
88.37532	-2.0231004	0.08140286	-8.949526	-0.03781689	0.012250541	-0.03888215	30.000002	-18.0	-366.0	26.861563	none
88.3775	-1.9656396	0.059855044	-8.961497	-0.038083203	0.016511599	-0.03568636	30.000002	-18.0	-366.0	26.891514	none
88.379684	-2.0087352	0.035913024	-9.097966	-0.03834952	0.023435818	-0.03355583	30.000002	-18.0	-366.0	26.867554	none
88.381874	-2.0231004	0.055066638	-8.990228	-0.038083203	0.032756884	-0.030626353	39.0	-34.2	-377.40002	26.903496	none
88.384056	-2.0039468	0.062249243	-8.992621	-0.033023197	0.039414786	-0.02876214	39.0	-34.2	-377.40002	26.82562	none
88.38623	-2.042254	0.08619126	-8.985439	-0.033822145	0.048203215	-0.025566347	39.0	-34.2	-377.40002	26.89451	none
88.38841	-2.0685902	0.059855044	-8.985439	-0.027963191	0.06684534	-0.021837922	39.0	-34.2	-377.40002	26.873543	none
88.390594	-2.0901382	0.076614454	-8.985439	-0.017310547	0.076166406	-0.020506341	39.0	-34.2	-377.40002	26.885525	none
88.39278	-2.1092918	0.047884032	-9.0476885	-0.010652645	0.08628642	-0.017044231	39.0	-34.2	-377.40002	26.852577	none
88.394966	-2.1140802	0.062249243	-9.009381	-0.0061252704	0.090014845	-0.01784318	39.0	-34.2	-377.40002	26.849583	none
88.39714	-2.1045034	0.04070143	-8.995016	-0.0034621095	0.08841695	-0.016777916	39.0	-34.2	-377.40002	26.852577	none
88.39932	-2.1404164	0.074220255	-9.054871	0.00479369	0.092145376	-0.011717909	39.0	-34.2	-377.40002	26.933447	none
88.401505	-2.1739352	0.11731588	-9.030929	0.014647386	0.08948222	-0.010120012	39.0	-34.2	-377.40002	26.87654	none
88.403694	-2.1906946	0.107739076	-9.078813	0.019973708	0.08442221	-0.011185277	39.0	-34.2	-377.40002	26.897505	none
88.405876	-2.135628	0.06703765	-9.066842	0.025832662	0.07749799	-0.010652645	39.0	-34.2	-377.40002	26.858568	none
88.40805	-2.1787236	0.10534488	-9.035717	0.029294772	0.07350325	-0.0127831735	39.0	-34.2	-377.40002	26.861563	none
88.41023	-2.1452048	0.10534488	-9.038112	0.036218993	0.066046394	-0.011451593	39.0	-34.2	-377.40002	26.82562	none
88.41242	-2.1547816	0.06943185	-8.980651	0.041545313	0.058589544	-0.009853696	31.800001	-18.6	-364.2	26.87654	none
88.414604	-2.1045034	0.12928689	-9.033323	0.04474111	0.053795855	-0.009321064	31.800001	-18.6	-364.2	26.852577	none
88.41679	-2.0853498	0.11971009	-9.114726	0.051665325	0.05006743	-0.0063915867	31.800001	-18.6	-364.2	26.816635	none
88.41896	-2.0566192	0.09816227	-9.109938	0.05672533	0.04660532	-0.007989483	31.800001	-18.6	-364.2	26.897505	none
88.42114	-2.111686	0.10295067	-9.105149	0.059388492	0.04447479	-0.0053263223	27.6	-18.0	-363.6	26.88852	none
88.42333	-2.0638018	0.08140286	-9.11712	0.064182185	0.043675844	-0.0055926386	27.6	-18.0	-363.6	26.873543	none
88.425514	-2.1068976	0.06943185	-9.176975	0.06764429	0.038083203	-0.0037284256	27.6	-18.0	-363.6	26.870548	none
88.4277	-2.1523874	0.059855044	-9.186552	0.066312715	0.038615838	-2.663161E-4	27.6	-18.0	-363.6	26.873543	none
88.42987	-2.1284454	0.062249243	-9.193734	0.06897587	0.038083203	-0.0013315806	27.6	-18.0	-363.6	26.87654	none
